date,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
2024-03-09,1.5089302758,1.7884403492,4.9795109128,1.3477802304,0.8769101058,7.1839112204,23.1276744507,6.8135611207,0.9138401563,0.7776601337,7.8194410465,6.5832711139,360.1729898488,15569.132925219,3.5744004877,82.7600857585,136.4263659407,147.0647478712,1315.3255421705,16.8196827875,4.6827105324,10.4214115616,1.6188801818,55.5622160937,3.9253507211,4.5383008295,90.8648553842,10.2171213583,1.3304001904,35.38257499,31.8372232481,1,18.6930726902
2024-03-10,1.5092702611,1.7889703395,4.9822306815,1.3482502109,0.8774901255,7.1841013858,23.0608443886,6.8113511718,0.9138101456,0.7778901068,7.8168513756,6.5852107193,359.257319266,15570.389992777,3.5666704659,82.7013091183,136.4666853259,146.7488336976,1315.3176324104,16.7976619722,4.6840905045,10.4198313883,1.6181302015,55.5787170408,3.9311904469,4.5370207156,90.8512538639,10.2039613783,1.3313101828,35.4056356769,31.9927233373,1,18.7955224843
2024-03-11,1.5115202502,1.7828801799,4.9759905606,1.3474501826,0.8770100912,7.1739412166,23.1515135349,6.8196910858,0.9145101353,0.7800200949,7.8185208337,6.6032409278,360.2253175607,15555.453511789,3.6220506212,82.6594143658,136.0914980559,146.7348640976,1308.3494867487,16.7931920438,4.6750608999,10.437671476,1.6204303075,55.2680187751,3.9143307666,4.5422507224,90.9455497623,10.2331519743,1.3300001892,35.3875155275,32.0773536111,1,18.6586035535
2024-03-12,1.5131402514,1.7851202939,4.9685208375,1.3488902534,0.8772800986,7.1773612102,23.1019043011,6.8219011865,0.9149701123,0.7814301008,7.8220710953,6.6152109366,364.4010932102,15569.353796199,3.6576805981,82.791292726,135.6732213324,147.6080577698,1309.8774926348,16.7890927396,4.6754104884,10.5058216015,1.6257202177,55.2950790912,3.9210805978,4.5446305848,90.2492966191,10.2299814087,1.3319401688,35.7204865132,32.0864336564,1,18.6705535293
2024-03-13,1.5085502581,1.7821702956,4.9689005414,1.3462901624,0.8781400918,7.1839109496,23.0345240084,6.8059212218,0.9128901447,0.7810901368,7.8199112508,6.6122711978,361.0879583589,15549.22178436,3.6328006131,82.7669301926,134.4115164623,147.5868634164,1309.7942912618,16.661802646,4.685510864,10.4695120892,1.6221002503,55.3479408881,3.9092904882,4.53597053,91.3315352995,10.2137818471,1.3314102222,35.6267866051,32.1065933392,1,18.565382496
2024-03-14,1.5197401908,1.78449024,4.9945205144,1.3537902346,0.8841801576,7.1931911821,23.1167325214,6.8492109843,0.9186600924,0.7845001527,7.8197213492,6.6411610491,362.8132465728,15560.212555554,3.654370549,82.9355999982,135.9316142401,148.2898149386,1320.8442616032,16.6945224405,4.6857308415,10.5640519565,1.6326402143,55.3894283336,3.9424004131,4.5664906066,91.3681800592,10.3438520301,1.3358901445,35.7695946481,32.1887557196,1,18.7278625923
2024-03-15,1.5245702773,1.7918902298,4.9971305416,1.3542101606,0.8838201675,7.1956209483,23.0829431065,6.849900743,0.9183501379,0.7851000818,7.8214209837,6.6462710982,360.4379807565,15577.601286536,3.6762206881,82.8745859419,136.578694972,149.1301348197,1329.4210768745,16.7078318012,4.7032209221,10.6217216944,1.6444003167,55.5483995117,3.9460805188,4.5664608865,92.5336971442,10.3598112355,1.3367602423,35.9072661964,32.1261347756,1,18.7060732784
2024-03-16,1.5245702156,1.7918901853,4.9971307345,1.354210158,0.8838201557,7.1956211911,23.0829436087,6.8499006934,0.9183501468,0.785100155,7.8214212865,6.646270696,360.4379834016,15577.601093615,3.6762206006,82.8745783143,136.5166792888,149.1301371905,1329.4211377948,16.7078331329,4.7026206442,10.6217211155,1.6444002835,55.5484005998,3.9460807116,4.5664606401,92.5336962572,10.3598117427,1.3367602233,35.9072640673,32.1261345604,1,18.7170629534
2024-03-17,1.5246902285,1.7926202442,4.9963505256,1.3546502113,0.8836201279,7.1965609609,23.0717930763,6.8507913036,0.9187001622,0.7854201019,7.8192714585,6.6489909942,360.6425484445,15579.09490791,3.664960623,82.8220318732,136.5724364358,148.9349908462,1329.5792154908,16.7134819044,4.7028107251,10.6198619208,1.6428402441,55.5482263166,3.9453707227,4.5667107238,92.5377119733,10.3576811363,1.3380802024,35.8983742033,32.276394305,1,18.7457623418
2024-03-18,1.5253002586,1.7920203432,5.0304409678,1.3535302012,0.8875401175,7.1976812484,23.1750140843,6.8567408937,0.9195201032,0.7857401532,7.8161312037,6.6516512236,362.4881909108,15668.704199118,3.6503004241,82.8638737374,136.5242350521,149.1211752446,1334.197774608,16.8258616952,4.7168408615,10.6450118428,1.6437503176,55.5981497431,3.9731207878,4.571660611,91.7230580631,10.4257110718,1.3389401859,35.9741254597,32.3315239693,1,18.9512827632
2024-03-19,1.532520295,1.7961802696,5.031370905,1.3572002336,0.8885700943,7.2005410984,23.2473136214,6.8639811804,0.9205601115,0.7862701077,7.8228809269,6.656201311,362.8454298001,15700.023481753,3.6700006284,83.0023255188,137.0988263305,151.0559912104,1334.8432050504,16.8065425066,4.7316407248,10.6400315668,1.6531701912,55.8703404666,3.9713004176,4.5772005646,92.5052481144,10.4304111496,1.3424701612,36.0661139819,32.3731362147,1,18.9244528871
2024-03-20,1.5154102218,1.786860323,4.9735607502,1.3470202542,0.8854301723,7.1517010157,22.9988133863,6.8170311921,0.9142101729,0.7813501173,7.8216814735,6.614490876,359.6848532786,15591.873136818,3.6465604156,83.0744656723,135.8380875278,150.7430869771,1327.1582314717,16.6724726486,4.7077406337,10.5472619612,1.6417102247,55.8369891785,3.9403407761,4.5457409051,91.3895648308,10.3648914189,1.3386401454,35.9517660186,32.404364381,1,18.691873348
2024-03-21,1.5217002145,1.7901503179,4.9720406207,1.3528501946,0.8977000946,7.1986111682,23.2447824196,6.8663713321,0.9205901084,0.7899501271,7.8189310984,6.6872811623,362.3796724254,15640.846196682,3.6060003612,83.1686408081,136.362006227,151.6308699381,1331.1769928497,16.7342919391,4.713720852,10.6638716882,1.6542302943,56.0637890727,3.9609507543,4.5780009037,91.8114298691,10.4622816239,1.3434202203,36.3079555304,32.1314350715,1,18.8257526702
2024-03-22,1.5351701632,1.803170331,5.0028106113,1.3609502456,0.8975501144,7.2294911741,23.4342928335,6.9033011391,0.9251901056,0.7936501452,7.8203314961,6.7186411303,367.5595917232,15762.383733331,3.6422704555,83.5071499385,137.841289605,151.5103445978,1343.3891397869,16.7811118133,4.7363308125,10.7576212712,1.6683702936,56.3431101452,3.9891704457,4.6019507031,92.1436612136,10.5639714991,1.3475102192,36.3660365385,32.0339742731,1,18.9677029048
2024-03-23,1.5351702786,1.8031703443,5.0028106646,1.3609502326,0.897550126,7.2294907893,23.4342926652,6.9033010885,0.9251901729,0.7936501238,7.8203313735,6.7186408387,367.5595728236,15762.383836767,3.6422704215,83.5071544212,137.8246251185,151.5103413854,1343.3891322871,16.7811125737,4.7363308639,10.7576220744,1.6683702114,56.3431091884,3.9891707331,4.6019506978,92.1436605232,10.5639715826,1.3475102634,36.3660361469,32.0339743766,1,18.9677034181
2024-03-24,1.5344402521,1.8031703147,5.0007007691,1.3607902147,0.897550149,7.22635099,23.3931038167,6.8996610542,0.9247701025,0.7936501162,7.8192110515,6.7186409148,367.0897398073,15757.859867496,3.6374603833,83.4801688974,137.8246147266,151.2825690688,1342.9764201447,16.7472218693,4.7352406647,10.7471416734,1.6691103103,56.2860399778,3.9950904784,4.5988207294,92.1135049318,10.5584918563,1.3493202299,36.3404868823,32.0800849417,1,18.9854834968
2024-03-25,1.5294302512,1.8021802786,4.973350695,1.3584102616,0.8996101288,7.2096812615,23.307722409,6.8786709427,0.9223401067,0.7913601266,7.8202209234,6.6992409087,365.4161108417,15780.400467136,3.6424006183,83.3886088047,137.4668842632,151.3781684164,1335.4490620208,16.6787521214,4.7240307931,10.7120613736,1.6664703325,56.2687564238,3.9705606702,4.5851507367,92.8334754933,10.5719120495,1.3458901602,36.3477272477,32.1643733804,1,18.8913937273
2024-03-26,1.5292302805,1.7978901994,4.9821205307,1.357990225,0.9035901645,7.2163508668,23.338064176,6.8851809627,0.9230600986,0.7918501578,7.8211214969,6.7034308971,365.0959362646,15769.92202636,3.6704904326,83.2982430924,137.9329753706,151.4182291663,1339.5628197109,16.6384228111,4.7175509394,10.7493318918,1.6644602062,56.2406076243,3.9774006995,4.5869505538,91.5715262031,10.5849420301,1.3451901385,36.3152770439,32.1971649551,1,18.9689335354
2024-03-27,1.5330402216,1.805570336,4.9777106243,1.3584201445,0.9054701088,7.2362414312,23.3899031412,6.8970213683,0.9247900944,0.7926101532,7.8212011161,6.709800697,364.5951013164,15856.968892877,3.6827004891,83.3505233777,139.0343151388,151.2222193468,1346.08395631,16.5604831576,4.7407908032,10.7963317956,1.6689702007,56.3384809294,3.9875605194,4.5969405401,92.6002413647,10.6352715282,1.348520145,36.3828650069,32.2986440412,1,18.9315725993
2024-03-28,1.5341002508,1.8065101902,5.0057306782,1.3531802234,0.900850128,7.2219412923,23.3739142214,6.9089609899,0.9260501069,0.7919601237,7.8225914486,6.7043312282,365.0484975151,15828.274168891,3.67382047,83.341923195,138.9209030148,151.3863475791,1345.5086663058,16.58895269,4.7291309026,10.840981336,1.6729402148,56.1807790197,3.9862604794,4.6049305335,92.5215352406,10.6949412474,1.3489101373,36.4227271819,32.315376321,1,18.9321223056
2024-03-29,1.5333302189,1.8070002822,5.0070607003,1.353750268,0.9011801461,7.224731297,23.4030136365,6.9116713782,0.926180125,0.7921201022,7.8239012262,6.7056610525,365.2514576698,15834.814264696,3.6831705796,83.3576331272,139.210602338,151.3371114243,1343.7551475496,16.5790118614,4.7248809162,10.8174614475,1.6723401729,56.1648988605,3.9719905464,4.6031605565,92.5659983925,10.6708417957,1.347910185,36.3808264093,32.3747756052,1,18.8626822085
2024-03-30,1.5333301915,1.8065702179,5.007060555,1.3537501803,0.9011800955,7.2224711501,23.4030126413,6.9116712205,0.9261801742,0.7921201504,7.8239010704,6.7056611023,365.2514581792,15835.686100769,3.6831706648,83.3172421594,139.2105965825,151.3371112921,1343.5095529278,16.5790119397,4.7247906057,10.8174616467,1.6723402014,56.1648977697,3.9719906334,4.6031608916,92.5755083068,10.6708419086,1.3479101904,36.3808243034,32.3747744027,1,18.8626829594
2024-03-31,1.5308201892,1.8047002834,5.0042508579,1.3521201759,0.9019701002,7.2149911604,23.3834223964,6.9092910441,0.9264401085,0.7913000872,7.8248811062,6.6987107875,365.6380518457,15819.270445206,3.6901807236,83.2308700487,139.066294584,151.3962577811,1343.1535735898,16.5482920467,4.7198909171,10.8393311653,1.6700103302,56.1066806062,3.9789606954,4.6060208482,92.4368114372,10.6732311056,1.3475901707,36.4026169046,32.4132937637,1,18.8560228745
2024-04-01,1.5413801912,1.8076801868,5.055120531,1.357240232,0.9050301382,7.2286510038,23.5470443465,6.9461410996,0.9311701753,0.7970401019,7.8235515093,6.7472911041,367.0530030818,15868.093842386,3.6844104643,83.3252404706,140.0749357622,151.5817479605,1351.7715737989,16.6114927538,4.7240807764,10.9603513218,1.6799402664,56.249876704,3.9980607319,4.628760899,92.2735534207,10.7983915331,1.3525401583,36.5871048698,32.1970360414,1,18.9456830987
2024-04-02,1.534960232,1.8137403528,5.0569107285,1.3562901637,0.9078001106,7.2266310737,23.4781245719,6.9249008246,0.9285001096,0.7950701426,7.825881142,6.7306609491,366.4154580562,15881.616257437,3.7177306119,83.2931936222,139.4816259979,151.5102626534,1349.2269746957,16.5563928479,4.7493906417,10.8325215105,1.6748002018,56.2798656768,3.9825205255,4.6141505022,92.4301456811,10.7365517782,1.3512501362,36.6207168975,31.9524542861,1,18.7654120417
2024-04-03,1.522120291,1.8036902133,5.0380508723,1.352140224,0.9028401268,7.2302611232,23.3365234969,6.8799413382,0.9226501071,0.7902700906,7.8252613825,6.6900212143,361.5968616107,15898.184257586,3.6957303754,83.4272511489,139.0188188472,151.5572518364,1341.1519881827,16.5315819431,4.7531909098,10.712741898,1.6622302131,56.4076810079,3.9591404992,4.5841805046,92.4379143728,10.6383817738,1.3475001576,36.6234169019,31.9043138208,1,18.6619134843
2024-04-04,1.5175502544,1.8023202827,5.0364110002,1.3540202127,0.9013601786,7.2306508141,23.3392130879,6.8811009111,0.9227201441,0.7910201473,7.8254108447,6.6963711919,361.4180236901,15872.221016051,3.7541304512,83.3332131069,138.8691785217,151.2589349259,1347.2977278605,16.5608821455,4.7364604942,10.7274212877,1.6589202562,56.4317186927,3.956800664,4.5842308445,92.2725368922,10.6431813724,1.3479901492,36.7056452469,31.9353146719,1,18.699012017
2024-04-05,1.5197502177,1.7969501946,5.0665906749,1.3586102231,0.9018901188,7.230481011,23.3104134238,6.8806712048,0.9223601189,0.7912301488,7.8256409664,6.6981208463,359.718689154,15818.605034981,3.7619704943,83.2418245749,138.6190046986,151.6133298118,1349.4613664354,16.512192272,4.7443706547,10.72698151,1.662510282,56.4769078856,3.9487405138,4.5823508848,92.4437909872,10.6361520031,1.3473502571,36.7532049777,32.0424756614,1,18.6397235912
2024-04-06,1.5197502586,1.7970003031,5.0663807209,1.3586102167,0.9018901416,7.2293611112,23.3104131659,6.8806709619,0.9223601016,0.7912301447,7.8256408784,6.6981209492,359.7186961949,15817.101951002,3.7619706686,83.26319377,138.6514442557,151.6133374425,1349.4614213467,16.5121922664,4.7433609371,10.7269812808,1.6625102783,56.4790465513,3.9487405867,4.5823504926,92.4437928608,10.6361517109,1.3473501533,36.753205881,32.0424755145,1,18.6397232785
2024-04-07,1.5215201946,1.7986702846,5.0678905972,1.3601802266,0.9028701331,7.2346912018,23.3379529605,6.8842112902,0.922800174,0.7919601282,7.8249808227,6.7043313121,359.3305315254,15859.397684175,3.7526505142,83.304699839,138.7799359019,151.6532372439,1349.5793150492,16.4528119141,4.7471705871,10.7495114753,1.6651602811,56.5287675285,3.9506904276,4.583730864,92.5943978468,10.6454519916,1.3492101919,36.6499343814,31.9219346033,1,18.7061726305
2024-04-08,1.5142101763,1.8014403566,5.0286607976,1.3569802523,0.9052201522,7.2297412849,23.3079730899,6.866721135,0.9206201352,0.7901301207,7.8307709067,6.6888607626,358.4754176983,15821.701106101,3.6933905078,83.2531421087,138.3902058283,151.8390570028,1350.2897670916,16.3233528212,4.7508504796,10.677461706,1.6572501992,56.531637934,3.9206806281,4.5727805899,92.6020016149,10.5572013051,1.3473902442,36.7108456453,32.1362854518,1,18.6319624874
2024-04-09,1.508430192,1.7972203217,5.0061508721,1.3570702685,0.9030000927,7.2304609319,23.3914227048,6.8685308172,0.9209701556,0.7888301158,7.8291213937,6.6778308797,358.9887702504,15823.462889476,3.6996806883,83.1774194661,138.7654978654,151.7725269615,1349.0022992238,16.3809317402,4.7490409497,10.6680615398,1.6487302639,56.5334210297,3.9274705038,4.5747104855,92.7759045236,10.5491020406,1.344430184,36.3255565803,32.2195349592,1,18.4530332243
2024-04-10,1.5366802974,1.8032202437,5.0793308831,1.3686702731,0.9128301086,7.2266614011,23.670894594,6.9426211139,0.9306801689,0.7975701539,7.8319714025,6.7518108419,363.9475545474,15835.575020602,3.7476806063,83.3595309707,138.4747522086,152.9083644866,1361.2272279812,16.455203192,4.7508508152,10.8331413279,1.6736702883,56.4824073604,3.9690205822,4.6255905945,93.2868721226,10.7214020116,1.3538101587,36.7080344304,32.2682964213,1,18.7857037173
2024-04-11,1.5284803024,1.8137902302,5.0875506661,1.3683602162,0.9096601385,7.2357311296,23.6249845001,6.9519507105,0.9320101439,0.7964000942,7.8349713148,6.7419211851,363.2374340158,15821.529165723,3.7300005762,83.2811836163,139.750748568,153.1645263716,1364.4329268448,16.4333229748,4.747000641,10.8187812915,1.6662201767,56.4287064979,3.9706904879,4.6338207319,92.7336506052,10.7197119254,1.3523002502,36.4208236513,32.2898948695,1,18.7130235114
2024-04-12,1.5468401859,1.8302303276,5.1284106751,1.3772302746,0.9141301241,7.2353712409,23.7950937976,7.0104507151,0.9390801563,0.8031401012,7.8360815249,6.7989913489,368.9104407442,15826.235216479,3.7721307502,83.501071702,141.454189458,153.2989265335,1378.0310104253,16.6307418092,4.7696107882,10.8986417408,1.6839903081,56.604807645,4.0257905132,4.6727807826,93.2937864971,10.8859516474,1.3600101462,36.5952441393,32.3506447649,1,18.8333636192
2024-04-13,1.5468402866,1.8302301931,5.1284107716,1.3773502007,0.9141300954,7.2353710327,23.7950936103,7.0104509291,0.9390801096,0.8031401183,7.8360808813,6.7989911646,368.9104322231,15826.235296923,3.7721304952,83.5010731448,141.4541948444,153.2989406162,1378.0310365111,16.6307423253,4.7696107178,10.8986419214,1.6839901987,56.6048102706,4.0257906998,4.6727806078,93.2937851015,10.8859521193,1.3600102337,36.5952450695,32.3506444481,1,18.833363217
2024-04-14,1.5441602132,1.82857036,5.1216405558,1.3757502519,0.9136401476,7.2288108907,23.7821827556,7.0042008204,0.9388601291,0.8024101247,7.8350812334,6.7928211077,368.4796275971,15811.884115471,3.7291906594,83.4253562568,141.325931511,153.2778798933,1377.1747073851,16.6045122007,4.7652906136,10.8643616053,1.6818502481,56.4735594325,4.0182905002,4.6690704965,93.2091850403,10.8566620653,1.3600802586,36.5867754229,32.3934433077,1,18.8514336032
2024-04-15,1.5520902884,1.8318801936,5.1804608619,1.3784301717,0.9115401353,7.2357508388,23.7896627385,7.0195110726,0.9406001853,0.8033000845,7.8275214079,6.8003606939,370.3927044633,15820.416465064,3.7436905651,83.4591908793,141.4593076788,154.1908506831,1385.5937980479,16.6992322665,4.77629081,10.9308720994,1.6936602076,56.8055905173,4.0487305482,4.6798708263,93.2940396393,10.876561916,1.3625701977,36.7518459135,32.4000356407,1,18.9749932819
2024-04-16,1.5591302184,1.8357302051,5.2510608407,1.381470276,0.9123201644,7.2392013714,23.6877135098,7.0234213359,0.9413400955,0.8043701136,7.8277510708,6.8093809339,371.8736871178,16160.988242335,3.7567207276,83.6037510382,142.0162524985,154.6746135868,1388.0119154145,17.0283417804,4.7935107078,10.9753816026,1.6968902856,57.0053400289,4.110300523,4.683170838,94.1112254861,10.9461813909,1.3642701833,36.6752271706,32.4985341844,1,19.0298533582
2024-04-17,1.55284017,1.8347203164,5.2426209772,1.3769502467,0.9105201091,7.2370708225,23.6422428495,6.9918808524,0.9370701113,0.8029101209,7.8271711283,6.7970210287,368.0466654418,16203.364091178,3.788920627,83.5435739083,142.0925598236,154.3248943979,1377.0947848532,16.965002999,4.7907206066,11.0018713634,1.6908202884,57.2651366922,4.0640906244,4.6623305223,94.0713250658,10.9376419582,1.3601902139,36.7903739975,32.4750557169,1,18.9996527717
2024-04-18,1.5562502227,1.8294802626,5.2534108255,1.3766101431,0.9121401427,7.2374811038,23.7247028565,7.0085311021,0.9393301408,0.8040201064,7.8287312651,6.8064213198,370.2071072259,16159.520715559,3.792430539,83.5159893258,141.2052504963,154.5994290486,1375.8957526946,17.067502358,4.7837209488,11.0505315718,1.6938002389,57.2939160378,4.0733304363,4.6732405427,93.9360985676,10.9702118957,1.361760234,36.803304036,32.5411164705,1,19.1514422005
2024-04-19,1.5579202089,1.8423702904,5.2084406104,1.3749101454,0.9100701506,7.2418412385,23.6810636707,7.0036508996,0.9384601207,0.8084201289,7.832550893,6.8436807676,369.5331119237,16237.129073898,3.7637406027,83.3465550687,141.2836297949,154.6435887782,1373.4500168767,17.0961533013,4.7843707246,11.0195819668,1.6975502751,57.4927663542,4.0425105583,4.6693605191,93.2513229981,10.9219212829,1.3609701436,36.8225049393,32.5090946129,1,19.0822833823
2024-04-20,1.5574403048,1.8420801916,5.2068408683,1.374480191,0.9097901011,7.2396112991,23.6737941461,7.0015012867,0.9381701044,0.8081701081,7.830150872,6.8415708223,369.4196359063,16232.141574614,3.7625804589,83.3209502626,141.2458952467,154.5961025643,1373.0282558869,17.0909032275,4.7829009094,11.0162017427,1.6970201968,57.4751177179,4.0412707013,4.6670804957,93.2226826892,10.918572129,1.3605502385,36.8111966167,32.4991162991,1,19.0764223338
2024-04-21,1.556340158,1.8418603435,5.1924908055,1.3740801402,0.9109401158,7.2387407579,23.6688240727,6.9992207996,0.9381801045,0.8080700929,7.8312614928,6.840740739,369.4540417799,16232.679973354,3.7719906674,83.3108514846,141.2287842563,154.646853849,1372.716400977,17.0995022105,4.7823206076,11.009121153,1.6949302681,57.5443475844,4.0388305094,4.6674805518,93.2105757513,10.9216112693,1.3612301623,36.8737256523,32.5982058292,1,19.1175035807
2024-04-22,1.5502301818,1.832940185,5.1670310001,1.3698702347,0.9118301388,7.2415208504,23.7083940184,7.0023713473,0.9383401511,0.8098101332,7.8344715364,6.8554809792,369.8093512225,16213.14536796,3.7655907079,83.3550747376,141.0560170725,154.8277324843,1375.2683932574,17.1334232812,4.7766108591,10.9811713278,1.6890103074,57.4832697554,4.0501706185,4.6702204817,93.433222622,10.8811611497,1.3616902359,37.0751167438,32.5701933472,1,19.1818427631
2024-04-23,1.5409801753,1.8289202638,5.1251105193,1.3663001508,0.9115601391,7.2448209701,23.5352333339,6.9687812119,0.9343201754,0.8031000829,7.8333912204,6.7986111138,367.0088540273,16201.675843992,3.7683504605,83.2409888758,140.5941520971,154.7728206946,1368.8624808612,16.9569920318,4.7793307397,10.9041315469,1.6847302585,57.5485587784,4.0244405164,4.6487708452,93.2202718493,10.8054320917,1.3608101572,36.9173148108,32.5224564512,1,19.1043926724
2024-04-24,1.5388401662,1.8219102238,5.1455206035,1.3702002067,0.9142301421,7.2387007735,23.563732443,6.9694413882,0.9344601722,0.8025000963,7.8270909472,6.793530933,367.7460804909,16116.717598985,3.7784906155,83.2799787047,140.1642080638,155.2399263302,1372.8806711735,17.0749817874,4.7715008146,10.9905213662,1.6846802514,57.4693307346,4.0508108073,4.649580761,92.2888099857,10.8777719102,1.3613601683,37.063664642,32.6509741478,1,19.2244730386
2024-04-25,1.5327702243,1.8188302945,5.1545606186,1.3656702172,0.9124801376,7.2425408506,23.4050731247,6.9505908379,0.9321401561,0.7994401197,7.8252012886,6.7676812832,365.9605343653,16175.384071506,3.8083005269,83.2540696408,139.8538799696,155.5997287543,1369.4710950764,17.1941130239,4.7784009431,10.9580513365,1.6782002175,57.7785974959,4.017440455,4.6372206212,92.1766610814,10.8809121037,1.3588701489,37.016806482,32.5332837642,1,19.0265236045
2024-04-26,1.530870251,1.8199003323,5.1167806598,1.366740208,0.9137401171,7.2445912948,23.4989635968,6.9746309875,0.9346601645,0.800380141,7.8267814761,6.7756410221,366.5304016432,16186.73146802,3.8104906467,83.3560184896,140.0688484668,158.3368291907,1374.9882371937,17.1434333152,4.7659806572,11.0333017985,1.6833401852,57.6942568591,4.0355006634,4.6522305857,92.1306318957,10.9425312248,1.361690188,37.0008066704,32.5057649049,1,18.7620532095
2024-04-27,1.5308702949,1.8199203257,5.1167808492,1.366740197,0.9137401118,7.2445910741,23.49896398,6.9746308987,0.9346601356,0.8003800938,7.826781032,6.7756413096,366.5303770627,16186.732145695,3.8104905019,83.3560192492,140.0488401518,158.3368243647,1374.988136226,17.1434333125,4.7659807701,11.0333018331,1.6833403122,57.6942576609,4.0355006852,4.6501707536,92.1306336628,10.9425313901,1.3616902544,37.000805564,32.5057645367,1,18.7620534332
2024-04-28,1.5290502141,1.8181602528,5.1061909441,1.3658901644,0.9137901089,7.2374307757,23.4999735349,6.9654307466,0.9341001722,0.799610157,7.8270011664,6.769090697,366.3228960903,16184.904859203,3.7934006795,83.2673850793,139.9133408869,158.2380096101,1373.2739868802,17.1616328353,4.7602405328,11.0178212085,1.6817202444,57.633718893,4.0345106247,4.6480805154,92.0207008676,10.9242710951,1.3614202507,37.0030667827,32.536364114,1,18.8081019221
2024-04-29,1.5241401684,1.8169402489,5.110420734,1.3667202402,0.9108501288,7.2337511957,23.4376746299,6.95949136,0.9333201265,0.7962701512,7.8247312423,6.7408409996,364.8740322379,16242.86506284,3.7463605777,83.4454937821,140.1106953222,156.3451159867,1372.9508262524,17.0049023818,4.7679106334,10.9927913114,1.6747902009,57.6505282903,4.024570635,4.6417804677,93.3495312934,10.9322813876,1.3599201362,37.0344457597,32.3735350235,1,18.6320829024
2024-04-30,1.5438502658,1.8247202715,5.1872109928,1.3774602654,0.919580113,7.2493409836,23.5474144276,6.9914607222,0.9375101668,0.8006801131,7.8218210946,6.7781410602,366.1897817294,16252.904277163,3.737340698,83.494015454,140.2749694776,157.6929431641,1381.5397573275,17.1449419064,4.7785006332,11.1138214838,1.7008701985,57.7764407715,4.0599905629,4.6638805936,93.5649582683,11.012781434,1.3648102426,37.1904261289,32.370494393,1,18.7852125522
2024-05-01,1.5306002831,1.817490264,5.1776307978,1.371920221,0.9163701098,7.208121339,23.4046344025,6.9576710138,0.9328300984,0.797510125,7.8213511719,6.7512709443,364.0118391896,16171.73756562,3.7523506698,83.0777394981,139.6631492497,155.6946121063,1378.4803729492,16.9308817691,4.7653706765,11.0158613723,1.6863702728,57.6925910819,4.0364108028,4.6425405426,93.3998603415,10.9134612401,1.35967026,36.9839956721,32.2386045441,1,18.5600220905
2024-05-02,1.5214101605,1.8171302654,5.1104306438,1.3664802142,0.9094701272,7.2346910187,23.2305829232,6.9487011429,0.931730134,0.7974001341,7.8128009889,6.750360991,362.6715018231,16153.517794785,3.7170305469,83.3591366486,139.9265039822,153.0412944114,1363.1109685558,16.9746726515,4.7534305623,10.9804818498,1.6763001995,57.4774361268,4.0362705846,4.6366408076,91.9502824519,10.8577617987,1.3532001673,36.7906457822,32.4039153547,1,18.5404429358
2024-05-03,1.5127002689,1.8163903575,5.0720907942,1.3686101539,0.9044701081,7.239151348,23.2583633376,6.9298112877,0.9287001362,0.7970701576,7.8096307812,6.7476109206,361.5914785844,16065.968536544,3.7094106872,83.340383599,139.5499847008,152.9647376127,1353.3347937837,16.9742326655,4.7394105075,10.8818018017,1.6635403079,57.1413877082,4.0148204488,4.6257409078,91.4657494734,10.8172421493,1.3483101576,36.7227564001,32.3354243946,1,18.4754430707
2024-05-04,1.5129402272,1.8155902822,5.0720908166,1.3684801462,0.9052601615,7.2391513854,23.2583629384,6.9298108237,0.928700165,0.7970701202,7.8096308349,6.7476110019,361.5914966491,16065.968709001,3.7094107115,83.3403838834,139.520496822,152.9647300488,1353.3348017636,16.9742317657,4.7394107182,10.8815616084,1.6635602852,57.1413880808,4.0148205034,4.6257407903,91.4657543923,10.817241134,1.3483102281,36.7227569803,32.3354241189,1,18.4752822113
2024-05-05,1.5126602662,1.8159702871,5.0722906279,1.3690102727,0.9056901486,7.2382107272,23.26477453,6.9303106998,0.9293701295,0.7972400898,7.8072009038,6.7490110033,361.9486578812,16071.051641976,3.7129306761,83.3377344057,139.5494274284,153.6111194188,1352.8180448117,16.97352193,4.7390305181,10.8576720185,1.6643501911,57.1297861103,4.0147906587,4.6214609189,91.4464477496,10.8148612711,1.3505802534,36.7643358286,32.3057750723,1,18.5384229499
2024-05-06,1.5097301606,1.8137703077,5.0777207196,1.3671102039,0.9067101316,7.2099210375,23.2079534277,6.9261413816,0.9287601498,0.7962701373,7.8168713298,6.74084116,360.5502807695,16010.513251856,3.714500712,83.461410807,139.5636554227,154.2469441482,1352.2476750769,16.8804422057,4.7391805564,10.8307511143,1.6641201804,57.227389257,3.9968106519,4.6165309194,91.1056463154,10.8078216099,1.3518301734,36.7539153399,32.1930259055,1,18.4737022372
